"17Dec2007Shelby316" "09Feb2005Shelby53" "15Sep2006Shelby294" "21Dec2006Shelby389" "26Apr2007Shelby78" "30Jun2005Shelby197" "09Feb2005Shelby60" "27Aug2007Shelby172" "12Jun2006Shelby156" "19Jan2006Shelby6" "29Jun2006Shelby181" "23Feb2005Shelby101" "09Mar2006Shelby76" "29Aug2006Shelby248" "12Jan2005Shelby11" "09Feb2005Shelby47" "02May2006Shelby111" "07Sep2005Shelby278" "15Mar2006Shelby78" "22Mar2005Shelby128" "27Jun2006Shelby173" "18Nov2005Shelby364" "14Dec2007Shelby300" "01Jul2005Shelby199" "15Jul2005Shelby211" "11Dec2006Shelby378" "29Aug2006Shelby254" "07Oct2005Shelby323" "27Mar2006Shelby93" "15Jun2006Shelby160" "16Nov2007Shelby253" "01Feb2007Shelby35" "26Nov2007Shelby262" "15Feb2007Shelby48" "28Sep2005Shelby311" "28Jul2005Shelby238" "19Jan2005Shelby18" "27Jun2005Shelby191" "13Nov2006Shelby342" "27Jul2007Shelby161" "22Jun2006Shelby165" "12Sep2006Shelby291" "17May2005Shelby153" "30Aug2006Shelby257" "07Mar2006Shelby67" "28Jun2007Shelby127" "27Oct2005Shelby342" "28Feb2006Shelby49" "06Mar2007Shelby57" "29Jul2005Shelby244" "01Feb2007Shelby26" "15Feb2006Shelby35" "25Apr2007Shelby77" "25Jul2006Shelby226" "07Feb2005Shelby45" "20Jul2006Shelby220" "26Nov2007Shelby263" "11May2007Shelby91" "31Aug2006Shelby264" "16Jun2005Shelby171" "01Feb2007Shelby32" "12Dec2006Shelby380" "27Mar2006Shelby88" "15Feb2007Shelby47" "14Sep2005Shelby296" "07Dec2007Shelby272" "17Dec2007Shelby302" "14Nov2006Shelby357" "08Nov2007Shelby230" "28Sep2006Shelby319" "29Sep2006Shelby320" "27Jan2006Shelby20" "11Feb2005Shelby78" "23Jan2006Shelby12" "29Aug2006Shelby249" "13Jul2006Shelby199" "24Mar2006Shelby84" "21Jul2005Shelby222" "12Sep2007Shelby194" "09Mar2006Shelby74" "27May2005Shelby164" "27Oct2005Shelby344" "16May2005Shelby152" "02Mar2005Shelby106" "18Jul2006Shelby205" "11Feb2005Shelby82" "09Feb2005Shelby59" "11Sep2007Shelby177" "19Jul2005Shelby212" "09Nov2007Shelby240" "19Jun2006Shelby161" "09Feb2005Shelby61" "13May2005Shelby150" "14Dec2006Shelby381" "29Sep2005Shelby317" "26Jan2005Shelby35" "05Jan2006Shelby4" "12Jul2007Shelby151" "30Nov2005Shelby366" "13Dec2007Shelby285" "04May2006Sessions144" "24Oct2007Sessions8" "22Mar2007Sessions69" "10May2005Sessions214" "30Sep2006Sessions100" "27May2005Sessions207" "28Nov2007Sessions0" "25May2007Sessions45" "25May2006Sessions131" "27Dec2006Sessions87" "16Jun2006Sessions126" "18Nov2005Sessions167" "07Dec2006Sessions92" "09Jun2005Sessions205" "27Sep2005Sessions181" "19Jul2005Sessions195" "23Jun2005Sessions202" "16Mar2007Sessions71" "13Dec2006Sessions89" "31Aug2006Sessions108" "13Mar2006Sessions151" "29Mar2007Sessions66" "15May2007Sessions54" "24May2006Sessions132" "02Aug2006Sessions114" "27Jun2007Sessions36" "30Aug2006Sessions110" "30Sep2006Sessions99" "21Apr2005Sessions218" "25Aug2005Sessions192" "25Jan2007Sessions80" "24Jan2007Sessions82" "21Jan2005Sessions234" "03Oct2007Sessions10" "12May2006Sessions141" "28Jul2006Sessions117" "18May2007Sessions50" "23May2006Sessions133" "01Sep2006Sessions107" "03Mar2006Sessions153" "25Oct2007Sessions7" "15Jun2007Sessions38" "29Mar2007Sessions65" "08Feb2007Sessions78" "07Feb2006Sessions158" "04Jun2007Sessions44" "12Jul2006Sessions121" "17Feb2007Sessions75" "15Feb2007Sessions76" "18Sep2007Sessions17" "11May2005Sessions213" "14Jun2005Sessions204" "18Nov2005Sessions166" "16May2006Sessions138" "27Apr2005Sessions216" "12Sep2005Sessions185" "20Sep2007Sessions15" "15Mar2006Sessions150" "14Jun2007Sessions40" "29Oct2007Sessions5" "23Jul2007Sessions29" "31Aug2005Sessions190" "01May2006Sessions145" "11Jul2007Sessions33" "23Mar2007Sessions68" "11May2006Sessions142" "23Mar2007Sessions67" "09May2007Sessions57" "06Nov2007Sessions3" "22Dec2005Sessions164" "29Dec2006Sessions86" "31Oct2007Sessions4" "07Jun2006Sessions128" "31Oct2005Sessions172" "12Jan2007Sessions83" "09Nov2005Sessions171" "14Feb2005Sessions229" "14Sep2007Sessions20" "24May2007Sessions47" "28Apr2006Sessions146" "06Mar2007Sessions72" "13May2005Sessions210" "03Aug2007Sessions25" "11May2007Sessions55" "11Jan2005Sessions235" "13Sep2006Sessions105" "20Sep2007Sessions16" "29Jul2005Sessions194" "03Mar2005Sessions224" "08Jun2005Sessions206" "22May2007Sessions48" "16Apr2007Sessions64" "28Jun2007Sessions35" "25Sep2007Sessions14" "15May2006Sessions140" "27Sep2007Sessions11" "16Apr2005Sessions219" "06Jun2007Sessions43" "25Jul2006Sessions119" "31Aug2006Sessions109"
"17Dec2007Shelby316" NA 21.0713075057055 20.1494416796099 20.2237484161567 20.2731349327133 20.3469899493758 21 19.9749843554382 20.2237484161567 20.3469899493758 20.3960780543711 21.0475651798492 20.4205778566621 19.8746069143518 21.1660104885167 20.8806130178211 20.3224014329016 20.2237484161567 19.6468827043885 20.2484567313166 20.2977831301844 20.9284495364563 21.142374511866 20.2484567313166 21.142374511866 20.3469899493758 20.2484567313166 20.8086520466848 20.3715487874634 20.0997512422418 20.8806130178211 20.0997512422418 21.2132034355964 20.2731349327133 21.2837966537928 20.952326839757 21.1187120819429 19.824227601599 20.3715487874634 20.0499376557634 20.1990098767242 19.9749843554382 20.4694894904587 20.2977831301844 19.6214168703486 18.8944436276912 21.0713075057055 20.3469899493758 20.2484567313166 20.4939015319192 21.3775583264319 20 20.2484567313166 20.1990098767242 21.2367605815953 20.1990098767242 21.0237960416286 20.1246117974981 20.174241001832 19.723082923316 21.3775583264319 21.4009345590327 20.3224014329016 20.2484567313166 24.576411454889 21.0713075057055 20.2484567313166 21.4009345590327 20.2484567313166 20.8566536146142 20.6639783197718 20.2484567313166 20.3960780543711 20.3960780543711 20.174241001832 21.1660104885167 20.2484567313166 21.2602916254693 19.94993734326 20.3469899493758 20.3715487874634 20.1990098767242 20.2731349327133 20.3715487874634 20.7364413533277 21.1187120819429 21.0713075057055 20.712315177208 20.8326666559997 21.2367605815953 20.174241001832 20.2731349327133 20.2977831301844 21.3307290077015 20.3960780543711 21.1660104885167 20.3224014329016 20.6639783197718 20.952326839757 19.7484176581315 20.7605394920267 20.5669638012031 20.6155281280883 20.5669638012031 20.5669638012031 20.5182845286832 20.591260281974 20.5182845286832 20.6397674405503 20.4939015319192 20.6155281280883 20.6155281280883 20.712315177208 20.5182845286832 20.6639783197718 20.4939015319192 20.5182845286832 20.7605394920267 20.591260281974 20.6881608655772 20.6155281280883 20.712315177208 20.5669638012031 20.4939015319192 20.712315177208 20.5426385841741 20.5426385841741 20.5182845286832 20.4939015319192 20.5182845286832 20.5669638012031 20.5426385841741 20.5426385841741 20.5182845286832 20.6397674405503 20.591260281974 20.6397674405503 20.6155281280883 20.6155281280883 20.5182845286832 20.4939015319192 20.6397674405503 20.6881608655772 20.5182845286832 20.5426385841741 20.6155281280883 20.6155281280883 20.4939015319192 20.6881608655772 20.591260281974 20.4939015319192 20.591260281974 20.5669638012031 20.6639783197718 20.4939015319192 20.5182845286832 20.5182845286832 20.591260281974 20.5669638012031 20.6639783197718 20.5669638012031 20.6155281280883 20.591260281974 20.591260281974 20.6155281280883 20.4694894904587 20.591260281974 20.6639783197718 20.5669638012031 20.5426385841741 20.4939015319192 20.591260281974 20.5426385841741 20.5182845286832 20.5182845286832 20.5182845286832 20.4939015319192 20.591260281974 20.5426385841741 20.6881608655772 20.6155281280883 20.6155281280883 20.5426385841741 20.6639783197718 20.8086520466848 20.591260281974 20.8086520466848 20.5182845286832 20.4939015319192 20.5182845286832 20.5669638012031 20.6397674405503 20.5669638012031 20.5182845286832 20.6881608655772 20.6639783197718 20.6639783197718 20.6155281280883 20.591260281974 20.712315177208
"09Feb2005Shelby53" 21.0713075057055 NA 8 7 7.54983443527075 6.32455532033676 3.87298334620742 8.42614977317636 7.54983443527075 7.48331477354788 7.21110255092798 3 7.54983443527075 8.06225774829855 4.24264068711928 3.46410161513775 7.28010988928052 6.85565460040104 8.12403840463596 6.48074069840786 6.78232998312527 6 11.6189500386223 6.6332495807108 10.1488915650922 7.48331477354788 7.21110255092798 7.81024967590665 7.68114574786861 7.34846922834953 7.87400787401181 7.07106781186548 8.36660026534076 6.85565460040104 9 9.21954445729289 4.89897948556636 7.41619848709566 7.41619848709566 7.07106781186548 7.48331477354788 8.30662386291807 5.91607978309962 7.87400787401181 7.93725393319377 27.1477439209965 3.74165738677394 7.48331477354788 6.78232998312527 8 7.14142842854285 7.21110255092798 7.48331477354788 7.07106781186548 5 7.07106781186548 7.87400787401181 6.85565460040104 7.68114574786861 7.14142842854285 7.14142842854285 6.16441400296898 7.41619848709566 6.78232998312527 24.1660919471891 8.12403840463596 9.16515138991168 6.6332495807108 9.38083151964686 9 8.42614977317636 6.78232998312527 7.48331477354788 7.34846922834953 7.93725393319377 10.1980390271856 7.48331477354788 10.295630140987 7.34846922834953 7.48331477354788 6.2449979983984 6.92820323027551 7 6.557438524302 8.36660026534076 1.4142135623731 3.46410161513775 9.64365076099295 9.38083151964686 8.42614977317636 7.28010988928052 7 7.21110255092798 6.08276253029822 6.32455532033676 4.89897948556636 7.54983443527075 10.6301458127346 6.08276253029822 7.87400787401181 8.30662386291807 7.54983443527075 7.54983443527075 7.41619848709566 7.54983443527075 7.41619848709566 7.61577310586391 7.68114574786861 7.48331477354788 7.34846922834953 7.54983443527075 7.68114574786861 7.68114574786861 7.41619848709566 7.54983443527075 7.34846922834953 7.41619848709566 8.06225774829855 7.61577310586391 7.61577310586391 7.54983443527075 7.81024967590665 7.54983443527075 7.34846922834953 7.41619848709566 7.48331477354788 7.48331477354788 7.41619848709566 7.34846922834953 7.41619848709566 7.54983443527075 7.61577310586391 7.48331477354788 8.06225774829855 7.74596669241483 7.61577310586391 7.74596669241483 7.41619848709566 7.68114574786861 7.41619848709566 7.34846922834953 7.74596669241483 7.74596669241483 7.41619848709566 7.48331477354788 7.41619848709566 7.68114574786861 7.34846922834953 7.74596669241483 7.61577310586391 7.34846922834953 7.34846922834953 10.4403065089106 7.81024967590665 7.34846922834953 7.41619848709566 7.41619848709566 7.61577310586391 7.54983443527075 7.81024967590665 7.54983443527075 7.54983443527075 7.61577310586391 7.61577310586391 7.54983443527075 7.41619848709566 7.34846922834953 7.81024967590665 7.54983443527075 7.48331477354788 7.48331477354788 7.61577310586391 7.61577310586391 7.41619848709566 7.28010988928052 7.41619848709566 7.34846922834953 7.61577310586391 7.34846922834953 7.74596669241483 7.81024967590665 7.68114574786861 7.61577310586391 7.81024967590665 8.18535277187245 7.61577310586391 8.18535277187245 7.41619848709566 7.48331477354788 7.41619848709566 7.54983443527075 7.48331477354788 7.54983443527075 7.41619848709566 7.74596669241483 7.81024967590665 7.68114574786861 7.54983443527075 7.61577310586391 7.93725393319377
"15Sep2006Shelby294" 20.1494416796099 8 NA 4.12310562561766 5 5.09901951359278 7.54983443527075 6.557438524302 5 4.47213595499958 4.89897948556636 7.54983443527075 5.19615242270663 4.12310562561766 8.24621125123532 7.61577310586391 4.12310562561766 4.58257569495584 5.29150262212918 4.89897948556636 4.69041575982343 7.21110255092798 10.3440804327886 4.69041575982343 8.54400374531753 4.47213595499958 4.69041575982343 7.28010988928052 4.79583152331272 4.47213595499958 7.87400787401181 4.47213595499958 8.36660026534076 5.19615242270663 8.54400374531753 7.81024967590665 7.74596669241483 6.40312423743285 5.19615242270663 4.69041575982343 4.89897948556636 4.79583152331272 5.74456264653803 4 5.3851648071345 26.5141471671257 7.61577310586391 4.69041575982343 5.09901951359278 6.32455532033676 8.66025403784439 3.74165738677394 5.09901951359278 4.24264068711928 8.18535277187245 5.29150262212918 7.87400787401181 4.58257569495584 3.87298334620742 4.79583152331272 8.66025403784439 8.24621125123532 4.58257569495584 5.09901951359278 23.5372045918796 8.12403840463596 7.48331477354788 8.60232526704263 7.74596669241483 7.41619848709566 6.557438524302 4.69041575982343 5.47722557505166 5.09901951359278 3.60555127546399 8.83176086632785 4.69041575982343 8.71779788708135 4.89897948556636 4.69041575982343 5.3851648071345 4.47213595499958 4.79583152331272 5.56776436283002 7.34846922834953 8.12403840463596 7.74596669241483 8.06225774829855 7.61577310586391 8.42614977317636 4.35889894354067 5 4.47213595499958 8.18535277187245 5.29150262212918 7.87400787401181 4.58257569495584 9.1104335791443 7.28010988928052 4.69041575982343 7 6.08276253029822 6.2449979983984 6.08276253029822 6.08276253029822 5.91607978309962 6.16441400296898 6.2449979983984 6.32455532033676 5.8309518948453 6.2449979983984 6.2449979983984 6.557438524302 5.91607978309962 6.40312423743285 5.8309518948453 5.91607978309962 6.70820393249937 6.16441400296898 6.32455532033676 6.2449979983984 6.557438524302 6.08276253029822 5.8309518948453 6.557438524302 6 6 5.91607978309962 5.8309518948453 5.91607978309962 6.08276253029822 6.16441400296898 5.8309518948453 6.70820393249937 6.32455532033676 6.16441400296898 6.32455532033676 6.2449979983984 6.08276253029822 5.91607978309962 5.8309518948453 6.32455532033676 6.48074069840786 5.91607978309962 6 6.40312423743285 6.08276253029822 5.8309518948453 6.48074069840786 6.16441400296898 5.8309518948453 6.16441400296898 9.8488578017961 6.40312423743285 5.8309518948453 5.91607978309962 5.74456264653803 6.16441400296898 6.08276253029822 6.40312423743285 6.08276253029822 6.2449979983984 6.16441400296898 6.16441400296898 6.2449979983984 5.91607978309962 6 6.40312423743285 6.08276253029822 6 5.65685424949238 6.16441400296898 6.16441400296898 5.91607978309962 6.08276253029822 5.91607978309962 5.8309518948453 6.16441400296898 6 6.48074069840786 6.40312423743285 6.2449979983984 6.16441400296898 6.40312423743285 6.70820393249937 6.16441400296898 6.85565460040104 5.91607978309962 6 5.91607978309962 6.08276253029822 6.32455532033676 6.08276253029822 5.91607978309962 6.48074069840786 6.2449979983984 6.40312423743285 6.2449979983984 6.16441400296898 6.40312423743285
"21Dec2006Shelby389" 20.2237484161567 7 4.12310562561766 NA 3.46410161513775 3 6.48074069840786 5.29150262212918 4.24264068711928 3 3.60555127546399 6.48074069840786 3.46410161513775 4.47213595499958 7.28010988928052 6.557438524302 2.44948974278318 2 5.19615242270663 3 2.23606797749979 6.08276253029822 9.69535971483266 2.64575131106459 7.87400787401181 3 3 6.48074069840786 3.46410161513775 3.87298334620742 7 2.23606797749979 7.54983443527075 3.46410161513775 7.87400787401181 6.78232998312527 6.70820393249937 5.29150262212918 3.74165738677394 2.64575131106459 4.12310562561766 4.69041575982343 4.24264068711928 3.87298334620742 4 26.6082693913001 6.557438524302 3 3.3166247903554 4.79583152331272 7.87400787401181 2.23606797749979 3.3166247903554 3.87298334620742 7.21110255092798 3.60555127546399 7 2.44948974278318 3.46410161513775 4.24264068711928 7.87400787401181 7.41619848709566 2.82842712474619 3.3166247903554 23.685438564654 7.28010988928052 6.557438524302 7.81024967590665 6.85565460040104 6.48074069840786 5.65685424949238 2.64575131106459 4.12310562561766 3.87298334620742 4 8.06225774829855 3 8.06225774829855 3.3166247903554 3 3.74165738677394 2.23606797749979 2.44948974278318 4 6.40312423743285 7.14142842854285 6.70820393249937 7.21110255092798 6.85565460040104 7.61577310586391 3.74165738677394 3.46410161513775 3.3166247903554 7.34846922834953 3.60555127546399 6.85565460040104 3.16227766016838 8.36660026534076 6.16441400296898 4.58257569495584 5.8309518948453 4.69041575982343 4.69041575982343 4.47213595499958 4.69041575982343 4.47213595499958 4.79583152331272 4.89897948556636 4.79583152331272 4.35889894354067 4.69041575982343 4.89897948556636 5.09901951359278 4.47213595499958 4.89897948556636 4.35889894354067 4.47213595499958 5.47722557505166 4.79583152331272 5 4.69041575982343 5.09901951359278 4.69041575982343 4.35889894354067 5.29150262212918 4.58257569495584 4.58257569495584 4.47213595499958 4.35889894354067 4.47213595499958 4.69041575982343 4.79583152331272 4.58257569495584 5.47722557505166 5 4.79583152331272 5 4.69041575982343 4.89897948556636 4.47213595499958 4.35889894354067 5 5 4.47213595499958 4.58257569495584 5.09901951359278 4.89897948556636 4.35889894354067 5 4.79583152331272 4.35889894354067 4.58257569495584 9.16515138991168 5.09901951359278 4.35889894354067 4.47213595499958 4.47213595499958 4.79583152331272 4.69041575982343 5.09901951359278 4.69041575982343 4.69041575982343 4.79583152331272 4.79583152331272 4.69041575982343 4.47213595499958 4.79583152331272 5.09901951359278 4.69041575982343 4.58257569495584 4.12310562561766 4.79583152331272 4.79583152331272 4.47213595499958 4.69041575982343 4.47213595499958 4.35889894354067 4.79583152331272 4.35889894354067 5 5.09901951359278 4.89897948556636 4.79583152331272 5.09901951359278 5.65685424949238 4.79583152331272 5.65685424949238 4.47213595499958 4.58257569495584 4.47213595499958 4.69041575982343 4.79583152331272 4.69041575982343 4.47213595499958 5 5.09901951359278 4.89897948556636 4.69041575982343 4.79583152331272 5.29150262212918
"26Apr2007Shelby78" 20.2731349327133 7.54983443527075 5 3.46410161513775 NA 4.12310562561766 7.07106781186548 5.47722557505166 4.24264068711928 3.87298334620742 3.87298334620742 7.07106781186548 4.69041575982343 4.89897948556636 7.81024967590665 7.14142842854285 4.24264068711928 3.46410161513775 6.08276253029822 3.87298334620742 3.87298334620742 6.70820393249937 9.79795897113271 3.60555127546399 8.24621125123532 3.87298334620742 4.35889894354067 6.92820323027551 4 4.58257569495584 6.70820393249937 2.64575131106459 7.28010988928052 4 8.12403840463596 7.34846922834953 7.28010988928052 5.09901951359278 3.74165738677394 3 4.12310562561766 5.29150262212918 5.09901951359278 3.87298334620742 4.69041575982343 26.6458251889485 7.14142842854285 3.87298334620742 3.87298334620742 5.56776436283002 7.34846922834953 3.87298334620742 2.64575131106459 4.35889894354067 7.74596669241483 4.79583152331272 6.70820393249937 3.16227766016838 4.24264068711928 4.89897948556636 7.34846922834953 7.41619848709566 3.74165738677394 3.87298334620742 23.8117617995813 7 6.70820393249937 7.81024967590665 6.70820393249937 7.21110255092798 6.48074069840786 4.12310562561766 4.35889894354067 4.35889894354067 4.47213595499958 8.54400374531753 3.87298334620742 8.30662386291807 3.60555127546399 3.87298334620742 4.47213595499958 3.3166247903554 3.74165738677394 4.69041575982343 7 7.68114574786861 7.28010988928052 7.34846922834953 7.28010988928052 7.34846922834953 4.47213595499958 4.24264068711928 4.12310562561766 7.34846922834953 4.58257569495584 7.41619848709566 4 8.48528137423857 6.78232998312527 4.79583152331272 6.32455532033676 5.29150262212918 5.47722557505166 5.29150262212918 5.29150262212918 5.09901951359278 5.3851648071345 5.47722557505166 5.56776436283002 5 5.47722557505166 5.47722557505166 5.8309518948453 5.09901951359278 5.65685424949238 5 5.09901951359278 6 5.3851648071345 5.74456264653803 5.47722557505166 5.8309518948453 5.29150262212918 5 5.8309518948453 5.19615242270663 5.19615242270663 5.09901951359278 5 5.09901951359278 5.29150262212918 5.3851648071345 5.19615242270663 6 5.56776436283002 5.3851648071345 5.56776436283002 5.47722557505166 5.47722557505166 5.09901951359278 5 5.56776436283002 5.74456264653803 5.09901951359278 5.19615242270663 5.65685424949238 5.47722557505166 5 5.74456264653803 5.3851648071345 5 5.3851648071345 9.48683298050514 5.65685424949238 5 5.09901951359278 5.09901951359278 5.3851648071345 5.29150262212918 5.65685424949238 5.29150262212918 5.47722557505166 5.3851648071345 5.3851648071345 5.47722557505166 5.09901951359278 5.3851648071345 5.65685424949238 5.29150262212918 5.19615242270663 4.79583152331272 5.3851648071345 5.3851648071345 5.09901951359278 5.29150262212918 5.09901951359278 5 5.3851648071345 5.19615242270663 5.74456264653803 5.65685424949238 5.47722557505166 5.3851648071345 5.65685424949238 6.16441400296898 5.3851648071345 6.16441400296898 5.09901951359278 5.19615242270663 5.09901951359278 5.29150262212918 5.56776436283002 5.29150262212918 5.09901951359278 5.74456264653803 5.65685424949238 5.65685424949238 5.47722557505166 5.3851648071345 5.8309518948453
"30Jun2005Shelby197" 20.3469899493758 6.32455532033676 5.09901951359278 3 4.12310562561766 NA 6.70820393249937 5.74456264653803 4.35889894354067 4.24264068711928 3.74165738677394 5.74456264653803 4.58257569495584 5.3851648071345 7.48331477354788 6.78232998312527 3.87298334620742 2.64575131106459 6 2.44948974278318 2.44948974278318 5.29150262212918 9.9498743710662 2 8.06225774829855 4.24264068711928 4.24264068711928 5.74456264653803 4.58257569495584 4 7.34846922834953 3.16227766016838 7.87400787401181 3.3166247903554 7.28010988928052 7 6.92820323027551 4.35889894354067 4.79583152331272 3.46410161513775 4.24264068711928 5.56776436283002 3 4.89897948556636 5 26.7020598456374 5.8309518948453 4.24264068711928 3.16227766016838 5.09901951359278 8.18535277187245 3.74165738677394 4 3.46410161513775 7.41619848709566 3.74165738677394 7.34846922834953 3.3166247903554 4.58257569495584 4.58257569495584 8.18535277187245 8 4.12310562561766 3.16227766016838 23.4946802489415 7.61577310586391 6.92820323027551 8.12403840463596 7.21110255092798 7.14142842854285 6.40312423743285 4 4.47213595499958 4 5 8.12403840463596 4.24264068711928 8.24621125123532 4 4.24264068711928 3 2.82842712474619 3 2.64575131106459 6.48074069840786 6.48074069840786 6.92820323027551 7.54983443527075 7.07106781186548 7.93725393319377 3.87298334620742 4.12310562561766 3.74165738677394 7.93725393319377 2 7.07106781186548 4.35889894354067 8.66025403784439 5.3851648071345 5.09901951359278 5.74456264653803 4.58257569495584 4.58257569495584 4.35889894354067 4.58257569495584 4.35889894354067 4.69041575982343 4.79583152331272 4.69041575982343 4.24264068711928 4.58257569495584 4.79583152331272 5 4.35889894354067 4.79583152331272 4.24264068711928 4.35889894354067 5.3851648071345 4.69041575982343 4.89897948556636 4.58257569495584 5 4.58257569495584 4.24264068711928 5.19615242270663 4.47213595499958 4.47213595499958 4.35889894354067 4.24264068711928 4.35889894354067 4.58257569495584 4.69041575982343 4.47213595499958 5.3851648071345 4.89897948556636 4.69041575982343 4.89897948556636 4.58257569495584 4.79583152331272 4.35889894354067 4.24264068711928 4.89897948556636 4.89897948556636 4.35889894354067 4.47213595499958 5 4.79583152331272 4.24264068711928 4.89897948556636 4.69041575982343 4.24264068711928 4.47213595499958 9.1104335791443 5 4.24264068711928 4.35889894354067 4.35889894354067 4.69041575982343 4.58257569495584 5 4.58257569495584 4.58257569495584 4.69041575982343 4.69041575982343 4.58257569495584 4.35889894354067 4.24264068711928 5 4.58257569495584 4.47213595499958 4 4.69041575982343 4.69041575982343 4.35889894354067 4.12310562561766 4.35889894354067 4.24264068711928 4.69041575982343 4.24264068711928 4.89897948556636 5 4.79583152331272 4.69041575982343 5 5.56776436283002 4.69041575982343 5.56776436283002 4.35889894354067 4.47213595499958 4.35889894354067 4.58257569495584 4.69041575982343 4.58257569495584 4.35889894354067 4.89897948556636 5 4.79583152331272 4.58257569495584 4.69041575982343 5.19615242270663
"09Feb2005Shelby60" 21 3.87298334620742 7.54983443527075 6.48074069840786 7.07106781186548 6.70820393249937 NA 8 7.48331477354788 7 7.14142842854285 4 7.07106781186548 7.61577310586391 4.35889894354067 2.64575131106459 6.78232998312527 6.16441400296898 7.68114574786861 6.40312423743285 6.70820393249937 6.557438524302 11.3137084989848 6.557438524302 9.69535971483266 7 6.70820393249937 8.12403840463596 7.21110255092798 7.28010988928052 7.28010988928052 6.557438524302 7.81024967590665 6.78232998312527 9.2736184954957 8.71779788708135 4.12310562561766 7.74596669241483 6.78232998312527 6.557438524302 7.41619848709566 7.87400787401181 6.32455532033676 7.41619848709566 7.48331477354788 27.2396769437525 5 7 6.70820393249937 7.54983443527075 6.6332495807108 6.70820393249937 7 7.28010988928052 3.16227766016838 7 7.41619848709566 6.32455532033676 7.21110255092798 6.48074069840786 6.6332495807108 5.3851648071345 6.92820323027551 6.70820393249937 24.3104915622864 7.68114574786861 8.77496438739212 6.40312423743285 9 8.60232526704263 8 6.2449979983984 6.85565460040104 7.28010988928052 7.48331477354788 10.1488915650922 7 9.8488578017961 6.85565460040104 7 6.32455532033676 6.2449979983984 6.32455532033676 6.6332495807108 8.30662386291807 4.12310562561766 1.73205080756888 9.2736184954957 8.88819441731559 7.87400787401181 7.21110255092798 6.16441400296898 6.557438524302 5.47722557505166 6.70820393249937 4.12310562561766 7.07106781186548 10.295630140987 6.6332495807108 7.41619848709566 8.24621125123532 7.48331477354788 7.48331477354788 7.34846922834953 7.48331477354788 7.34846922834953 7.54983443527075 7.61577310586391 7.41619848709566 7.28010988928052 7.48331477354788 7.61577310586391 7.61577310586391 7.34846922834953 7.48331477354788 7.28010988928052 7.34846922834953 8 7.54983443527075 7.54983443527075 7.48331477354788 7.74596669241483 7.48331477354788 7.28010988928052 7.34846922834953 7.41619848709566 7.41619848709566 7.34846922834953 7.28010988928052 7.34846922834953 7.48331477354788 7.54983443527075 7.41619848709566 8 7.68114574786861 7.54983443527075 7.68114574786861 7.34846922834953 7.61577310586391 7.34846922834953 7.28010988928052 7.68114574786861 7.68114574786861 7.34846922834953 7.28010988928052 7.34846922834953 7.61577310586391 7.28010988928052 7.68114574786861 7.54983443527075 7.28010988928052 7.28010988928052 10.5830052442584 7.74596669241483 7.28010988928052 7.34846922834953 7.34846922834953 7.54983443527075 7.48331477354788 7.74596669241483 7.48331477354788 7.48331477354788 7.54983443527075 7.54983443527075 7.48331477354788 7.34846922834953 7.54983443527075 7.74596669241483 7.48331477354788 7.41619848709566 7.41619848709566 7.54983443527075 7.54983443527075 7.34846922834953 7.48331477354788 7.34846922834953 7.28010988928052 7.54983443527075 7.28010988928052 7.68114574786861 7.61577310586391 7.61577310586391 7.41619848709566 7.74596669241483 8.12403840463596 7.54983443527075 8.12403840463596 7.34846922834953 7.41619848709566 7.34846922834953 7.48331477354788 7.41619848709566 7.48331477354788 7.34846922834953 7.68114574786861 7.74596669241483 7.61577310586391 7.48331477354788 7.54983443527075 7.87400787401181
